word,pos,level,mp3_url
tropical,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/tropi/tropical__gb_1.mp3
trouble,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/troub/trouble__gb_1.mp3
trouble,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/troub/trouble__gb_1.mp3
troubled,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/troub/troubled__gb_1.mp3
trousers,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tro/trous/trousers__gb_2.mp3
truck,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/truck/truck__gb_1.mp3
true,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/true_/true__gb_1.mp3
truly,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/truly/truly__gb_1.mp3
trust,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/trust/trust__gb_1.mp3
trust,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/trust/trust__gb_1.mp3
trustee,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/trust/trustee__gb_1.mp3
truth,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tru/truth/truth__gb_1.mp3
try,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/try/try__/try__gb_1.mp3
try,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/try/try__/try__gb_1.mp3
tsunami,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tsu/tsuna/tsunami__gb_2.mp3
tube,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tub/tube_/tube__gb_1.mp3
Tuesday,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tue/tuesd/tuesday__gb_1.mp3
tuition,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tui/tuiti/tuition__gb_1.mp3
tune,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tun/tune_/tune__gb_1.mp3
tunnel,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tun/tunne/tunnel__gb_1.mp3
turn,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turn_/turn__gb_1.mp3
turn,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turn_/turn__gb_1.mp3
turnout,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turno/turnout__gb_1.mp3
turnover,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tur/turno/turnover__gb_1.mp3
TV,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tv_/tv__g/tv__gb_1.mp3
twelve,number,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twe/twelv/twelve__gb_2.mp3
twenty,number,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twe/twent/twenty__gb_2.mp3
twice,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twice/twice__gb_1.mp3
twin,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twin_/twin__gb_1.mp3
twin,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twin_/twin__gb_1.mp3
twist,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twist/twist__gb_1.mp3
twist,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/twi/twist/twist__gb_1.mp3
two,number,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/two/two__/two__gb_2.mp3
type,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/type_/type__gb_2.mp3
type,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/type_/type__gb_2.mp3
typical,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/typic/typical__gb_1.mp3
typically,adverb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/typ/typic/typically__gb_2.mp3
tyre,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tyr/tyre_/tyre__gb_1.mp3
ugly,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ugl/ugly_/ugly__gb_2.mp3
ultimate,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ult/ultim/ultimate__gb_1.mp3
ultimately,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ult/ultim/ultimately__gb_2.mp3
umbrella,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/umb/umbre/umbrella__gb_2.mp3
unable,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unabl/unable__gb_1.mp3
unacceptable,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/una/unacc/unacceptable__gb_1.mp3
uncertainty,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncer/uncertainty__gb_1.mp3
uncle,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncle/uncle__gb_2.mp3
uncomfortable,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncom/uncomfortable__gb_1.mp3
unconscious,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unc/uncon/unconscious__gb_1.mp3
under,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/under__gb_1.mp3
under,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/under__gb_1.mp3
undergo,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undergo__gb_2.mp3
undergraduate,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undergraduate__gb_2.mp3
underground,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underground__gb_1.mp3
underground,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underground__gb_1.mp3
underlying,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underlying__gb_3.mp3
undermine,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undermine__gb_2.mp3
understand,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/understand__gb_1.mp3
understanding,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/understanding__gb_1.mp3
undertake,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/undertake__gb_2.mp3
underwear,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/under/underwear__gb_1.mp3
undoubtedly,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/und/undou/undoubtedly__gb_3.mp3
unemployed,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/une/unemp/unemployed__gb_1.mp3
unemployment,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/une/unemp/unemployment__gb_1.mp3
unexpected,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/une/unexp/unexpected__gb_1.mp3
unfair,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfai/unfair__gb_1.mp3
unfold,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfol/unfold__gb_1.mp3
unfortunate,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfor/unfortunate__gb_1.mp3
unfortunately,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unf/unfor/unfortunately__gb_2.mp3
unhappy,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unh/unhap/unhappy__gb_1.mp3
uniform,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unifo/uniform__gb_2.mp3
unify,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unify/unify__gb_1.mp3
union,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/union/union__gb_1.mp3
unique,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/uniqu/unique__gb_2.mp3
unit,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unit_/unit__gb_2.mp3
unite,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unite/unite__gb_1.mp3
united,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unite/united__gb_1.mp3
unity,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unity/unity__gb_1.mp3
universal,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unive/universal__gb_1.mp3
universe,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unive/universe__gb_1.mp3
university,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uni/unive/university__gb_3.mp3
unknown,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unk/unkno/unknown__gb_1.mp3
unless,conjunction,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unl/unles/unless__gb_1.mp3
unlike,preposition,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unl/unlik/unlike__gb_3.mp3
unlikely,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unl/unlik/unlikely__gb_1.mp3
unnecessary,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unn/unnec/unnecessary__gb_2.mp3
unpleasant,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unp/unple/unpleasant__gb_1.mp3
unprecedented,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unp/unpre/unprecedented__gb_1.mp3
until,conjunction,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unt/until/until__gb_1.mp3
until,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unt/until/until__gb_1.mp3
unusual,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unu/unusu/unusual__gb_1.mp3
unveil,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/unv/unvei/unveil__gb_1.mp3
up,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/up_/up__g/up__gb_1.mp3
up,preposition,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/up_/up__g/up__gb_1.mp3
upcoming,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upc/upcom/upcoming__gb_1.mp3
update,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upd/updat/update__gb_2.mp3
update,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upd/updat/update__gb_1.mp3
upgrade,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upg/upgra/upgrade__gb_2.mp3
upgrade,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upg/upgra/upgrade__gb_1.mp3
uphold,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uph/uphol/uphold__gb_1.mp3
upon,preposition,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upo/upon_/upon__gb_1.mp3
upper,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upp/upper/upper__gb_1.mp3
upset,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ups/upset/upset__gb_2.mp3
upset,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ups/upset/upset__gb_1.mp3
upstairs,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ups/upsta/upstairs__gb_3.mp3
upstairs,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/ups/upsta/upstairs__gb_3.mp3
upwards,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/upw/upwar/upwards__gb_1.mp3
urban,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/urb/urban/urban__gb_2.mp3
urge,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/urg/urge_/urge__gb_1.mp3
urgent,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/urg/urgen/urgent__gb_1.mp3
us,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/us_/us__g/us__gb_2.mp3
usage,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/usa/usage/usage__gb_1.mp3
use,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/use__/use__gb_4.mp3
use,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/use__/use__gb_3.mp3
used,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/used_/used__gb_2.mp3
used to,modal verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/used_/used_to_1_gb_1.mp3
useful,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/usefu/useful__gb_3.mp3
useless,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/usele/useless__gb_1.mp3
user,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/use/user_/user__gb_1.mp3
usual,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/usu/usual/usual__gb_1.mp3
usually,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/usu/usual/usually__gb_1.mp3
utility,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uti/utili/utility__gb_1.mp3
utilize,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/uti/utili/utilize__gb_3.mp3
utterly,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/u/utt/utter/utterly__gb_1.mp3
vacation,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vac/vacat/vacation__gb_2.mp3
vacuum,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vac/vacuu/vacuum__gb_2.mp3
vague,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vag/vague/vague__gb_1.mp3
valid,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/val/valid/valid__gb_2.mp3
validity,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/val/valid/validity__gb_1.mp3
valley,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/val/valle/valley__gb_1.mp3
valuable,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/val/valua/valuable__gb_3.mp3
value,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/val/value/value__gb_2.mp3
value,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/val/value/value__gb_2.mp3
van,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/van/van__/van__gb_1.mp3
vanish,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/van/vanis/vanish__gb_1.mp3
variable,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/varia/variable__gb_4.mp3
variable,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/varia/variable__gb_4.mp3
variation,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/varia/variation__gb_3.mp3
varied,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/varie/varied__gb_1.mp3
variety,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/varie/variety__gb_1.mp3
various,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/vario/various__gb_4.mp3
vary,verb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/var/vary_/vary__gb_3.mp3
vast,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vas/vast_/vast__gb_1.mp3
vegetable,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/veg/veget/vegetable__gb_1.mp3
vehicle,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/veh/vehic/vehicle__gb_5.mp3
vein,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vei/vein_/vein__gb_1.mp3
venture,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ven/ventu/venture__gb_1.mp3
venture,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ven/ventu/venture__gb_1.mp3
venue,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ven/venue/venue__gb_1.mp3
verbal,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/verba/verbal__gb_1.mp3
verdict,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/verdi/verdict__gb_1.mp3
verify,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/verif/verify__gb_1.mp3
verse,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/verse/verse__gb_1.mp3
version,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/versi/version__gb_1.mp3
versus,preposition,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/versu/versus__gb_1.mp3
vertical,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/verti/vertical__gb_1.mp3
very,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/very_/very__gb_1.mp3
very,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ver/very_/very__gb_1.mp3
vessel,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/ves/vesse/vessel__gb_1.mp3
veteran,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vet/veter/veteran__gb_1.mp3
via,preposition,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/via/via__/via__gb_3.mp3
viable,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/via/viabl/viable__gb_1.mp3
vibrant,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vib/vibra/vibrant__gb_1.mp3
vice,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vic/vice_/vice__gb_1.mp3
vicious,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vic/vicio/vicious__gb_1.mp3
victim,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vic/victi/victim__gb_1.mp3
victory,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vic/victo/victory__gb_1.mp3
video,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vid/video/video__gb_1.mp3
view,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vie/view_/view__gb_3.mp3
view,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vie/view_/view__gb_3.mp3
viewer,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vie/viewe/viewer__gb_1.mp3
viewpoint,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vie/viewp/viewpoint__gb_1.mp3
village,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/v/vil/villa/village__gb_1.mp3
